,URL,Location,End Time,Lot No.,Description,Sku,Bullets,Current Bid
91,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=QZJFS%2bxNV0guDYDcvh0Bgw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 106,Husky 2.5 lb. Pick Mattock,SKU# : 573012,"The perfect weight to make easier the job, with the correct precision on the hard work. Its fiberglass handle length lets the user to have a good performance of the tool.Black headSingle injection... Read More",Current Bid : 4.00
92,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=r7UIwJP3I5mzsUeU6gZUDQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 107,Husky 2.5 lb. Pick Mattock,SKU# : 573013,"The perfect weight to make easier the job, with the correct precision on the hard work. Its fiberglass handle length lets the user to have a good performance of the tool.Black headSingle injection... Read More",Current Bid : 2.00
93,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=xeIZAp1CHA3C%2fwxZ6PiLBw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 108,Husky 2.5 lb. Pick Mattock,SKU# : 573016,"The perfect weight to make easier the job, with the correct precision on the hard work. Its fiberglass handle length lets the user to have a good performance of the tool.Black headSingle injection... Read More",Current Bid : 2.00
94,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=xP3L%2fcUsR%2bSDG6ExyKFK6Q%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 109,Pocket Hose Silver Bullet 3/4 in. Dia x 50 ft. Standard Duty Expandable Water Hose,SKU# : 573023,The expandable hose made from an exclusive biaxial braid outer shell. This seamless micromesh fabric prevents tearing so the garden hose wont tear or burst. Aluminum connectors fit easily with sta... Read More,Current Bid : 11.19
95,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=jCg%2fNnV9lVklIks0AF1PXA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 110,Pocket Hose Silver Bullet 3/4 in. Dia x 50 ft. Standard Duty Expandable Water Hose,SKU# : 573024,The expandable hose made from an exclusive biaxial braid outer shell. This seamless micromesh fabric prevents tearing so the garden hose wont tear or burst. Aluminum connectors fit easily with sta... Read More,Current Bid : 11.00
96,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=m40o%2fgKlAuXCHYbVjG3vAw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 111,Pocket Hose Silver Bullet 3/4 in. Dia x 50 ft. Standard Duty Expandable Water Hose,SKU# : 573026,The expandable hose made from an exclusive biaxial braid outer shell. This seamless micromesh fabric prevents tearing so the garden hose wont tear or burst. Aluminum connectors fit easily with sta... Read More,Current Bid : 11.19
97,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=nyTqgoiMoB3w1LUruQVPwQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 112,Pocket Hose Silver Bullet 3/4 in. Dia x 50 ft. Standard Duty Expandable Water Hose,SKU# : 573028,The expandable hose made from an exclusive biaxial braid outer shell. This seamless micromesh fabric prevents tearing so the garden hose wont tear or burst. Aluminum connectors fit easily with sta... Read More,Current Bid : 10.19
98,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=1UoZSjXtE8hFFzslOyUUtw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 113,Corona MAX 43.75 in. WeedSLAYER Weeder,SKU# : 573031,Corona MAX WeedSLAYER removes tough weeds from the root without using chemicals. The heat-treated carbon steel drives into the soil while the T-handle allows you to twist and pull to extract weeds... Read More,Current Bid : 0.00
99,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=N7IkjOVEkv1K1uUlGJivyg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 114,Corona MAX 43.75 in. WeedSLAYER Weeder,SKU# : 573032,Corona MAX WeedSLAYER removes tough weeds from the root without using chemicals. The heat-treated carbon steel drives into the soil while the T-handle allows you to twist and pull to extract weeds... Read More,Current Bid : 2.00
100,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=q1zwBVuBCyZ%2fP0w4drtR1Q%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 115,Corona MAX 43.75 in. WeedSLAYER Weeder,SKU# : 573033,Corona MAX WeedSLAYER removes tough weeds from the root without using chemicals. The heat-treated carbon steel drives into the soil while the T-handle allows you to twist and pull to extract weeds... Read More,Current Bid : 2.00
101,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=TvAhDPo9KkbkPbF1Epul%2bw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 116,Corona MAX 43.75 in. WeedSLAYER Weeder,SKU# : 573034,Corona MAX WeedSLAYER removes tough weeds from the root without using chemicals. The heat-treated carbon steel drives into the soil while the T-handle allows you to twist and pull to extract weeds... Read More,Current Bid : 1.00
102,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=km7rBsCRZKDeNLVn9SN2Xw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 117,"Car Pass Cute Steering Wheel Cover with Yellow Butterflies, Universal 15 inch Car Steering Wheel Protector for Women & Girl, Fit for Suvs,Trucks,Sedans,Cars (Black and Yellow)",SKU# : 573036,🦋EXQUISITE BUTTERFLY ON THE SURFACE OF STEERING WHEEL COVER-Feel Very comfortable when driving.Protect your hands from burning hot steering wheels in summer and ice cold ones in winter. 🦋 SP... Read More,Current Bid : 0.00
103,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=SA%2be2%2bC28DsAMRNo2wpn6A%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 118,"Car Pass Cute Steering Wheel Cover with Yellow Butterflies, Universal 15 inch Car Steering Wheel Protector for Women & Girl, Fit for Suvs,Trucks,Sedans,Cars (Black and Yellow)",SKU# : 573037,🦋EXQUISITE BUTTERFLY ON THE SURFACE OF STEERING WHEEL COVER-Feel Very comfortable when driving.Protect your hands from burning hot steering wheels in summer and ice cold ones in winter. 🦋 SP... Read More,Current Bid : 1.00
104,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=pJmhp%2bvOv7WbuyG6OunYVw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 119,"Car Pass Cute Steering Wheel Cover with Yellow Butterflies, Universal 15 inch Car Steering Wheel Protector for Women & Girl, Fit for Suvs,Trucks,Sedans,Cars (Black and Yellow)",SKU# : 573038,🦋EXQUISITE BUTTERFLY ON THE SURFACE OF STEERING WHEEL COVER-Feel Very comfortable when driving.Protect your hands from burning hot steering wheels in summer and ice cold ones in winter. 🦋 SP... Read More,Current Bid : 1.00
105,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=y6HJ1s%2bEMxWwM5WgPLQ2Zg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 120,"Car Pass Cute Steering Wheel Cover with Yellow Butterflies, Universal 15 inch Car Steering Wheel Protector for Women & Girl, Fit for Suvs,Trucks,Sedans,Cars (Black and Yellow)",SKU# : 573039,🦋EXQUISITE BUTTERFLY ON THE SURFACE OF STEERING WHEEL COVER-Feel Very comfortable when driving.Protect your hands from burning hot steering wheels in summer and ice cold ones in winter. 🦋 SP... Read More,Current Bid : 0.00
106,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=%2fl%2fBEpB5L9IX3O3XmHAl6g%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 121,EcoSmart 90-Watt Equivalent PAR38 Dimmable Flood LED Light Bulb Daylight (2-Pack)**Case of 4 Packs**,SKU# : 573042,Upgrade your current lighting with the EcoSmart 90-Watt equivalent PAR38 Dimmable Flood LED Light Bulbs. Use these bulbs to replace your traditional incandescent bulbs - with all the benefits of L... Read More,Current Bid : 2.00
107,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=s9tVeFWFH22n2fTpP0sTWA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 122,EcoSmart 90-Watt Equivalent PAR38 Dimmable Flood LED Light Bulb Daylight (2-Pack)**Case of 4 Packs**,SKU# : 573043,Upgrade your current lighting with the EcoSmart 90-Watt equivalent PAR38 Dimmable Flood LED Light Bulbs. Use these bulbs to replace your traditional incandescent bulbs - with all the benefits of L... Read More,Current Bid : 1.00
108,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=B3Fu0XkaOvTuXvA8oyBlBA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 123,EcoSmart 90-Watt Equivalent PAR38 Dimmable Flood LED Light Bulb Daylight (2-Pack)**Case of 4 Packs**,SKU# : 573046,Upgrade your current lighting with the EcoSmart 90-Watt equivalent PAR38 Dimmable Flood LED Light Bulbs. Use these bulbs to replace your traditional incandescent bulbs - with all the benefits of L... Read More,Current Bid : 1.00
109,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=VDuuwNo7S1KsSyEuayMLAQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 124,EcoSmart 90-Watt Equivalent PAR38 Dimmable Flood LED Light Bulb Daylight (2-Pack)**Case of 4 Packs**,SKU# : 573047,Upgrade your current lighting with the EcoSmart 90-Watt equivalent PAR38 Dimmable Flood LED Light Bulbs. Use these bulbs to replace your traditional incandescent bulbs - with all the benefits of L... Read More,Current Bid : 1.00
110,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=V2czkh8MiFrcqF6i9cjEUQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 125,Husky 5 lb. Pick Mattock with 36 in. Fiberglass Handle,SKU# : 573052,"Fiberglass Ideal for projects requiring the tilling and trenching of ground that is compact, hard or rocky. Fiberglass double injected handle with over strike protect, for easy gripping, control, ... Read More",Current Bid : 2.00
111,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=DnvkE6BpYxjqAPZTvmo6Vw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 126,Husky 5 lb. Pick Mattock with 36 in. Fiberglass Handle,SKU# : 573053,"Fiberglass Ideal for projects requiring the tilling and trenching of ground that is compact, hard or rocky. Fiberglass double injected handle with over strike protect, for easy gripping, control, ... Read More",Current Bid : 3.00
112,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=uEcgGvn5dDFqCfSpDYh4dA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 127,Husky 5 lb. Pick Mattock with 36 in. Fiberglass Handle,SKU# : 573054,"Fiberglass Ideal for projects requiring the tilling and trenching of ground that is compact, hard or rocky. Fiberglass double injected handle with over strike protect, for easy gripping, control, ... Read More",Current Bid : 3.00
113,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=ZsfMQLeB86xww4hfgWt5bw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 128,Husky 5 lb. Pick Mattock with 36 in. Fiberglass Handle,SKU# : 573055,"Fiberglass Ideal for projects requiring the tilling and trenching of ground that is compact, hard or rocky. Fiberglass double injected handle with over strike protect, for easy gripping, control, ... Read More",Current Bid : 2.00
114,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=po%2fVpTaO%2fHl3yi0JA3k1CQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 129,Home Accents Holiday LED Kaleidoscope Projector RGB ** 2 Count**,SKU# : 573059,"Give the neighborhood a lively lightshow with this RGB kaleidoscope LED light projector. The multi-color bulbs sport red, green, blue and white hues for a vibrant burst of brilliant color, while t... Read More",Current Bid : 3.00
115,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=cCkijLng8ksuQzNYZcS5Hg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 130,Home Accents Holiday LED Kaleidoscope Projector RGB ** 2 Count**,SKU# : 573064,"Give the neighborhood a lively lightshow with this RGB kaleidoscope LED light projector. The multi-color bulbs sport red, green, blue and white hues for a vibrant burst of brilliant color, while t... Read More",Current Bid : 3.00
116,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=JAsnkmONzmw4wC3B54d8yg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 131,Home Accents Holiday LED Kaleidoscope Projector RGB ** 2 Count**,SKU# : 573065,"Give the neighborhood a lively lightshow with this RGB kaleidoscope LED light projector. The multi-color bulbs sport red, green, blue and white hues for a vibrant burst of brilliant color, while t... Read More",Current Bid : 8.00
117,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=h7gOK2Wdr7Nx1wffcLZzzw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 132,Home Accents Holiday LED Kaleidoscope Projector RGB ** 2 Count**,SKU# : 573066,"Give the neighborhood a lively lightshow with this RGB kaleidoscope LED light projector. The multi-color bulbs sport red, green, blue and white hues for a vibrant burst of brilliant color, while t... Read More",Current Bid : 8.00
118,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=m%2bWMXtq8oDRmupYkZedAcw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 133,Home Accents Holiday LED Kaleidoscope Projector RGB ** 2 Count**,SKU# : 573069,"Give the neighborhood a lively lightshow with this RGB kaleidoscope LED light projector. The multi-color bulbs sport red, green, blue and white hues for a vibrant burst of brilliant color, while t... Read More",Current Bid : 4.00
119,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=ziM5VK2kqTxjz0%2fAzHJSkg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 134,"Car Pass Cute Steering Wheel Cover with Yellow Butterflies, Universal 15 inch Car Steering Wheel Protector for Women & Girl, Fit for Suvs,Trucks,Sedans,Cars (Black and Yellow)",SKU# : 573075,🦋EXQUISITE BUTTERFLY ON THE SURFACE OF STEERING WHEEL COVER-Feel Very comfortable when driving.Protect your hands from burning hot steering wheels in summer and ice cold ones in winter. 🦋 SP... Read More,Current Bid : 0.00
120,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=7bGHFnzoiuBzFFXr8FAj0g%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 135,"Car Pass Cute Steering Wheel Cover with Yellow Butterflies, Universal 15 inch Car Steering Wheel Protector for Women & Girl, Fit for Suvs,Trucks,Sedans,Cars (Black and Yellow)",SKU# : 573076,🦋EXQUISITE BUTTERFLY ON THE SURFACE OF STEERING WHEEL COVER-Feel Very comfortable when driving.Protect your hands from burning hot steering wheels in summer and ice cold ones in winter. 🦋 SP... Read More,Current Bid : 0.00
